id,price
0,850.2327335056011
1,5830.206084896585
2,1131.673608317608
3,3398.252235764236
4,1121.8172986411737
5,5843.520354608357
6,716.0131638693547
7,958.8200367829054
8,737.8397698135199
9,5699.984030423278
10,396.74424111536604
11,887.420870832871
12,1094.9756582769073
13,1116.3571000295997
14,831.2007008917012
15,2742.8309570799574
16,766.9562478471967
17,1015.3350611518114
18,2432.222075554076
19,1168.4730965007213
20,2748.283758214009
21,2698.3189368131875
22,1800.4601528517778
23,6760.628549728053
24,578.7421336903836
25,2912.7517604704663
26,1001.8832664742664
27,5606.557338411587
28,440.08365184815204
29,799.5123030025528
30,5683.304266187519
31,676.2145224543974
32,476.9864978354978
33,896.8979628568599
34,1117.8297305611056
35,5770.651355251231
36,807.5496536611538
37,444.1821497576498
38,993.2620411070411
39,1099.892934759685
40,3174.641480389981
41,4732.208413068414
42,5650.765924196177
43,2260.7898288008296
44,5768.614028212525
45,4797.7743750046275
46,2971.0897785409015
47,2119.0830926203435
48,2457.077809024309
49,2778.4844614824174
50,689.551365292115
51,3101.311089299591
52,891.7230246142744
53,5715.923707024456
54,813.9754261664262
55,5458.589694786692
56,450.0318030303028
57,507.53448952898964
58,751.2509893162394
59,2164.8084961242453
60,817.082623977874
61,948.5113140378138
62,410.3449774299775
63,3271.608405367781
64,2442.3043491230997
65,863.8743659442408
66,449.4403365893368
67,807.7311006863506
68,770.191673978799
69,511.6140199615201
70,1227.5168401320893
71,5624.384645632145
72,658.7885644078144
73,1022.7733196155696
74,3410.299474580975
75,1018.429875037
76,892.8439274429278
77,3665.530414719539
78,2101.367843582343
79,2001.9839144096643
80,849.5125945057122
81,2671.63987978688
82,3613.4442755003706
83,531.3612180967183
84,820.3438692696191
85,978.8053502793499
86,1864.629987826987
87,864.3934019667696
88,2347.762443214193
89,5664.089482776481
90,1241.609905612905
91,1040.0488730759978
92,751.2249107096607
93,4679.746674667922
94,1197.5394721482223
95,394.4000637048139
96,769.1411237281235
97,6318.8737080327055
98,516.7977090594593
99,5390.225244912491
100,5699.655773994524
101,4620.325578273578
102,3008.930112193363
103,6409.602578606576
104,5859.705715802714
105,429.216855940356
106,496.9713343138344
107,495.3891772764271
108,2730.4343574851073
109,1226.4089039479045
110,3935.3495384522907
111,5351.978023393269
112,2656.280908729615
113,696.5786506456506
114,6471.650410543161
115,1152.8762745032743
116,784.8774720695972
117,959.2587603415107
118,1178.075344322344
119,2103.582252418875
120,1157.4058898508904
121,1647.5398089503083
122,5257.067984626483
123,4791.432464165463
124,5603.6097935027965
125,713.3330582750585
126,584.5570017205016
127,923.4040609205609
128,2521.087631294632
129,719.692298285048
130,2735.504678451178
131,1407.7772652116405
132,5893.084662513411
133,758.2292476874974
134,2109.655457255707
135,794.5715198828948
136,2975.636347975552
137,7823.63936281311
138,1178.2971653346647
139,2706.432511396011
140,1446.3211592944097
141,4069.9617016224515
142,1057.1866689560438
143,5585.802183362933
144,3125.4952620342624
145,1339.8966659451655
146,784.7407449679953
147,1339.0963412420913
148,1825.6385763310755
149,1205.920496299997
150,5333.235871942873
151,2848.3070077047146
152,1828.5917959540457
153,818.547273921612
154,1131.831684130684
155,752.696059024309
156,1108.3524848623595
157,945.0947905890405
158,859.5907522200024
159,1939.4099272116778
160,1131.4146762635512
161,2168.8841568061557
162,1088.0849491480747
163,880.3140769138269
164,556.6721737799238
165,2890.296738289487
166,612.5821362248863
167,853.1859972141149
168,9613.834443991194
169,2151.557425944425
170,2543.538114626115
171,807.3408046675546
172,516.6826528101532
173,1990.7481075036071
174,3047.0172578532583
175,3308.9186498501504
176,4390.099195036445
177,3130.3666277195025
178,3265.3538233756994
179,1235.826547683798
180,5565.3544051596555
181,674.9808439153437
182,3825.5888203939307
183,927.54586058386
184,772.953754255004
185,2950.1431308182546
186,774.0688489010986
187,2357.53851068376
188,1714.872385549636
189,730.75787966663
190,3203.625802137678
191,509.1807446534948
192,1612.2923056388058
193,4699.059746429496
194,1966.8071810504316
195,785.7979298386799
196,5835.436021682025
197,712.4452898074152
198,699.8442388907389
199,821.4436326154778
200,3102.2343130702156
201,2431.6295126725117
202,879.7584538609539
203,817.5479761904763
204,2888.6300378695373
205,1600.8573611157365
206,5830.420514726016
207,4206.341197348948
208,2728.024162393161
209,791.3199580604582
210,5557.123478789725
211,2043.36442046842
212,3164.66428971954
213,2590.1124682632176
214,831.0808805083807
215,2938.251718170717
216,1735.453066600066
217,683.1064651552146
218,4622.875483608983
219,570.158758935509
220,1118.6846413956416
221,1129.8249551605807
222,1203.9147287897283
223,6387.789944564693
224,1795.2186478798976
225,872.1967868057866
226,2416.2712308263617
227,2762.6483184223193
228,692.6320158730161
229,3031.9124578477076
230,3174.5672245064316
231,2527.3597550135046
232,859.4123151940654
233,526.2822596200098
234,736.2063615597365
235,1009.9898221870724
236,1846.30114944315
237,812.9926413493918
238,720.7875590613093
239,3355.9604121249113
240,1292.9558569023573
241,2699.4278191155245
242,3100.6371838439345
243,6180.7051722351725
244,860.4257168294666
245,2016.3154519138268
246,4941.673948876287
247,2799.167182419431
248,425.5853607041107
249,888.7729217171714
250,2383.8983556166045
251,712.2664411236908
252,854.0793033355533
253,1979.0946513116512
254,4900.399112970361
255,6427.8780176767705
256,4745.979232082731
257,801.7829134291635
