id,price
0,1297.61
1,6636.833333333333
2,1690.73
3,3976.9533333333334
4,1771.8466666666666
5,10665.38
6,782.2866666666666
7,995.9366666666666
8,758.25
9,14207.916666666666
10,477.19
11,931.8066666666666
12,1232.4866666666667
13,1698.5066666666667
14,1532.6966666666667
15,3285.3033333333333
16,1318.6975
17,1047.96
18,2838.0
19,1768.7466666666667
20,5559.033055555556
21,6428.583333333333
22,3247.42
23,15990.6
24,718.2233333333334
25,5638.636666666666
26,1287.1233333333332
27,9680.08
28,466.0233333333333
29,887.04
30,7093.84
31,757.2966666666666
32,599.36
33,994.0866666666667
34,1836.02
35,16843.273333333334
36,943.13
37,565.6366666666667
38,1029.1366666666668
39,1833.9966666666667
40,3670.1566666666668
41,5930.963333333333
42,6458.946666666667
43,2439.9566666666665
44,8152.706666666667
45,5795.1466666666665
46,5882.156666666667
47,2460.7766666666666
48,2882.97
49,4375.393333333333
50,762.3133333333334
51,4993.293333333333
52,910.5833333333334
53,10949.426666666666
54,825.1866666666666
55,7760.5233333333335
56,504.1933333333333
57,674.39
58,906.92
59,2390.4666666666667
60,944.93
61,1020.9066666666666
62,480.5833333333333
63,4781.803333333333
64,3438.39
65,991.4817222222222
66,599.0411111111111
67,888.6866666666666
68,843.9033333333333
69,613.3333333333334
70,1927.187777777778
71,11096.87
72,800.8133333333334
73,1453.713888888889
74,3737.1066666666666
75,1640.5166666666667
76,980.82
77,10957.23
78,2660.6233333333334
79,2387.9566666666665
80,948.8333333333334
81,2975.1966666666667
82,9078.89
83,704.3083333333333
84,887.8466666666667
85,1050.68
86,2255.6133333333332
87,1266.81
88,2695.8733333333334
89,6313.2
90,1345.9733333333334
91,1699.2033333333334
92,817.4233333333333
93,5583.08
94,1174.4366666666667
95,418.25666666666666
96,780.594246031746
97,10706.84
98,622.1666666666666
99,6030.943333333334
100,6367.5
101,9755.436666666666
102,4679.96
103,17085.16
104,14251.58
105,624.3733333333333
106,596.52
107,556.8933333333333
108,5271.85
109,2058.7
110,4203.59
111,5851.243333333333
112,4052.173333333333
113,776.2733333333333
114,7982.663333333333
115,1802.075
116,1460.8533333333332
117,1062.56
118,1210.16
119,1923.7666666666667
120,1786.8633333333332
121,2017.5133333333333
122,13761.8
123,11887.04
124,8234.246666666666
125,877.7966666666666
126,691.56
127,1047.7866666666666
128,3236.86
129,767.5066666666667
130,4124.37
131,2458.1566666666668
132,10883.22
133,881.9166666666666
134,2438.1866666666665
135,885.0533333333333
136,8213.893333333333
137,16507.226666666666
138,1197.31
139,4306.166666666667
140,2328.02
141,4021.2033333333334
142,1789.95
143,11120.34
144,3626.1466666666665
145,1150.85
146,899.6833333333333
147,2009.6577777777775
148,2294.403333333333
149,1895.6433333333334
150,6460.533333333334
151,4474.22
152,2640.016666666667
153,1350.9033333333334
154,1170.7333333333333
155,892.8566666666667
156,1780.0433333333333
157,1623.0433333333333
158,1047.6866666666667
159,2324.6966666666667
160,1827.7566666666667
161,2370.9933333333333
162,1646.14
163,969.7466666666667
164,748.0933333333334
165,4722.343333333333
166,595.89
167,1227.4566666666667
168,17601.545499999997
169,2498.516666666667
170,3637.7766666666666
171,1363.7166666666667
172,578.3733333333333
173,2249.6466666666665
174,8312.2825
175,4171.696666666667
176,4153.503333333333
177,4718.3
178,4853.0233333333335
179,1316.95
180,13862.876666666667
181,700.12
182,11212.63
183,1631.4366666666667
184,1056.98
185,7551.093333333333
186,949.1266666666667
187,2641.2888888888892
188,2072.2166666666667
189,739.6366666666667
190,4235.173333333333
191,689.81
192,2292.31
193,10928.0
194,2274.8683333333333
195,1136.1
196,13064.94
197,771.62
198,761.8733333333333
199,940.2233333333334
200,4482.583333333333
201,2552.5066666666667
202,923.35
203,902.5033333333333
204,5256.43
205,2214.4533333333334
206,15802.726666666667
207,13532.35
208,4035.798888888889
209,887.0233333333333
210,5560.4
211,2186.7233333333334
212,3934.036666666667
213,2893.29
214,963.8133333333334
215,6041.873333333333
216,1955.5066666666667
217,833.7033333333334
218,4618.613333333334
219,749.3933333333333
220,1851.56
221,1759.07
222,1237.15
223,15575.086666666666
224,2132.616666666667
225,1440.2433333333333
226,2912.9166666666665
227,4599.556666666666
228,789.0
229,5691.466666666666
230,8106.23
231,3212.26
232,983.83
233,664.9666666666667
234,1450.7866666666666
235,1700.67
236,2245.536666666667
237,875.3733333333333
238,742.6966666666667
239,9488.726666666667
240,1337.18
241,4265.65
242,8658.713333333333
243,9075.796666666667
244,929.9533333333334
245,2254.27
246,13361.836666666666
247,4088.8166666666666
248,491.24333333333334
249,1003.2066666666667
250,2456.3499523809523
251,838.1233333333333
