id,price
0,1286.5553737274074
1,6589.832105665585
2,1642.060005578171
3,3892.326271400384
4,1732.1266881645356
5,10762.896744325208
6,715.1453204696545
7,983.3242371082849
8,757.7841294346767
9,14078.797069443266
10,413.3093715444001
11,947.3923803702714
12,1159.9789376608976
13,1715.1733781792173
14,1503.4615274845999
15,3245.692229498192
16,1291.2221993093308
17,1031.4891782361328
18,2855.391278977918
19,1735.5572220116655
20,5307.113498235795
21,6437.611187446347
22,3234.687468698773
23,16157.559801068934
24,674.1068587490753
25,5549.797635469346
26,1214.64770954137
27,9964.044508435103
28,457.3333413090174
29,804.5043766211527
30,6916.566623102502
31,686.3515889384227
32,584.6032354956338
33,896.8249264189349
34,1799.9754664519915
35,16387.112603209775
36,897.9561576039093
37,509.04384404140905
38,1029.7830952919858
39,1770.9172624557104
40,3609.3432660524477
41,6089.496325232646
42,6453.971086374222
43,2507.4414694143097
44,8093.191838266845
45,5849.710498416832
46,5716.901193970085
47,2471.503849609281
48,2853.0773672232585
49,4423.2022661516385
50,695.2292556671341
51,5034.182371996554
52,906.6929658830912
53,10939.288962199422
54,805.7813816475207
55,7877.182551905052
56,469.10294491332763
57,613.7429940285646
58,781.4714903003024
59,2398.9869705817205
60,820.5520571155281
61,963.1098359081291
62,411.1316535899732
63,4811.786357329421
64,3431.434078726408
65,868.1437439528753
66,507.97086283731204
67,799.5987628067795
68,761.368789738656
69,583.142692254856
70,2089.8170491972346
71,10934.320355007543
72,718.2223070225959
73,1477.6150214508289
74,3603.3366857375117
75,1667.4147803261328
76,906.0982068951364
77,9794.456182086646
78,2581.746591734688
79,2343.512667764876
80,990.9766059307391
81,3040.504856413147
82,9056.482812464581
83,601.9873209432234
84,807.9235896902936
85,1019.4460000209227
86,2252.393449421916
87,1274.011324559488
88,2687.2021818997146
89,6362.827190772764
90,1355.0809025729322
91,1650.2890575704712
92,780.6135457020621
93,5579.667557754467
94,1211.5535931344655
95,395.94302146352766
96,748.558755802419
97,10194.281972266863
98,600.9936585248179
99,6029.27117450992
100,6237.337125612565
101,9555.851136245923
102,4538.8404968987115
103,16507.63084506136
104,14066.811544346521
105,520.2880795001382
106,562.5520978225366
107,507.7370180873978
108,5305.171595916306
109,2027.7838454158527
110,4068.611687271178
111,5896.115921886146
112,3998.951822151035
113,734.1255452974698
114,8221.116616335066
115,1747.5785281454491
116,1444.2453878476401
117,979.0318024792826
118,1244.5111268964222
119,2188.907455408928
120,1762.1731041305488
121,1913.3577579139146
122,13174.946335057568
123,12096.797715908866
124,8004.808320707925
125,864.1642578349007
126,633.5662925042438
127,938.1158122922794
128,3184.533445078135
129,733.3306732021207
130,4118.657976858324
131,2467.1100196362813
132,9820.917807476708
133,758.1971659693145
134,2432.613203190357
135,749.4726311238202
136,8100.144476004634
137,16540.460243370067
138,1178.6648812549893
139,4056.2473738737394
140,2315.2548785677964
141,4194.979916270936
142,1742.4111841420975
143,11176.193325799257
144,3605.4854400038425
145,1183.4525286804421
146,880.4430552002747
147,2000.0926319087228
148,2280.7206106386675
149,1894.7545461318095
150,6330.369183476395
151,4329.6536145837945
152,2525.2347861933395
153,1329.3759453046428
154,1149.983397995936
155,778.4273102677765
156,1715.1965759256827
157,1660.0084150071632
158,1029.035691050263
159,2213.689934962296
160,1814.7769276042586
161,2368.462321043462
162,1633.8761630272036
163,874.8871229338577
164,662.7574311729607
165,4670.48690966296
166,614.2803664325689
167,1241.4763922671937
168,17399.699248545236
169,2454.1085014164364
170,3593.9161138475797
171,1334.2482640605972
172,570.657847280169
173,2244.671931543491
174,8312.960227243268
175,4236.33247999025
176,4312.074812106907
177,4689.659266678227
178,4920.990857138645
179,1324.257961778803
180,13791.567946315177
181,656.2392654026356
182,10447.364591210986
183,1639.2483474594344
184,1036.4224895944515
185,7073.086814454029
186,902.4176156616413
187,2601.5568518845707
188,2031.5003496868082
189,742.284641962312
190,4051.0913889380845
191,589.5264417120728
192,2565.6806498472274
193,10479.63117429438
194,2302.2589155568076
195,1128.758136885334
196,13026.699135624562
197,754.6105164276177
198,715.3451802497545
199,849.266894622533
200,4326.971602207213
201,2539.898544495187
202,881.9282693515452
203,849.537072832848
204,5306.414717346949
205,2174.3931957523464
206,15592.37443483232
207,13221.522036340526
208,4016.3009166706324
209,755.2440577216881
210,5554.974142220726
211,2243.187249838668
212,3490.442740571307
213,2991.712332798743
214,908.5324669739022
215,5758.9287785562865
216,1855.638642927233
217,686.1578259702287
218,4700.5360815473805
219,677.9601078124234
220,1786.6484029990315
221,1731.4085746933831
222,1220.4659498837798
223,15359.942421448579
224,2110.9953162239467
225,1420.8903480994484
226,2662.2577575691203
227,4647.9435138921
228,715.6287973678228
229,5635.701974037558
230,7723.073556791299
231,3185.6683321090527
232,862.6172867969624
233,593.034937432306
234,1382.5918089358986
235,1705.2712272699257
236,2235.8441150734693
237,787.6479613390857
238,718.6998423500216
239,9490.901096272115
240,1322.2678585342385
241,4168.56382825963
242,8354.944986500737
243,8797.167766078652
244,898.9538966297005
245,2188.5125082843783
246,13587.362314627748
247,4160.548643444968
248,426.44972370043087
249,922.9375117307849
250,2524.6351073305077
251,763.7132008188346
252,878.2454021540024
253,2871.6573160679495
254,14532.527651885499
255,9863.784408641384
256,14471.956236145465
257,775.4449309139338
258,6352.861699431881
259,435.10157438052715
260,684.3802108228407
261,8860.56373567003
262,11036.587099830205
263,2075.3706353120597
264,850.3297237329275
265,2128.646075755487
266,820.8992254656871
267,518.7648019296728
